book,chapter,verse,huggingface_image_link,current_text,corrected_text,uncertainty_count,uncertainties,images
mark,13,5,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000148.png,יֵשׁוּעַ עֹנֶה לָהֶם נִלוּל לִבְּכֶם דָּאוּ בְּנֵי יִשְׂרָאֵל אִישׁ,,1,Line 5: Some nikud marks unclear,000148.png
mark,13,6,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000148.png,כִּי־רַבִּים יִבֹּאוּ בִּשְׁמִי לֵאמֹר אֲנִי הוּא כִּי אָמַר הוּא יְכַבֵּשׁוּ לִבְבִים,,1,Line 6: Several words partially illegible,000148.png
mark,13,7,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000148.png,וְאַם תִּשְׁמְעוּ מִלְחֲמוֹת וּשְׁמוּעוֹת מִלְחָמוֹת אַל־תִּבָּהֵלוּ כִּי צָרִיך לִהְיוֹת אֵן עַד קֵץ אֵינֶנּוּ הַקֵּץ,,1,Line 7: Some nikud marks and consonants unclear,000148.png
mark,13,8,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000148.png,כִּי יָקוּם גּוֹי עַל־גּוֹי וּמַמְלָכָה עַל־מַמְלָכָה יִהְיֶה דָּעַשׁ בְּכָל מְקוֹמוֹת יִהְיוּ רָעָב וּרְגָזִים וְהַבְּלִים וְהַכֹּל הָאֵת רָאשִׁית וְהַמְחֵילִים וְהַכְּאֵבִים,,2,Line 8: Extended verse with multiple unclear sections | Several words damaged or illegible,000148.png
mark,14,3,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000158.png,וּבֶאֱשֶׁר הָיָה בֵית עַנְיָה בְּבֵית שִׁמְעוֹן הַמְצוֹרָע נִשְׁבַּח בִּשְׁלְחָן לָאָה אִשָּׁה אֲשֶׁר לוֹ בַּךְ כֶּתֶם שֶׁמֶן הַטּוֹבֶן וְשָׁבַּר אוֹתָהּ רֹאשׁ יָרֵךְ יָרַךְ רֹאשׁ וַשֵּׁךְ מְאוֹד נֵרֶד רֹאשׁ נֵירָד נֶרֶד,,1,"The verse appears to have some repetitions or variant readings in the ink, particularly in the latter portion",000158.png
mark,14,24,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000164.png,וַיֹּאמֶר לָהֶם וְאַתֶּם יְדַעְתֶּם אֶת דָּם בְּרִית הַחֲדָשָׁה אֲשֶׁר עַל רַבִּים נִשְׁפָּךְ,,2,Verse 24: Word 'יְדַעְתֶּם' vowel points unclear | Verse 24: Word 'נִשְׁפָּךְ' final vowel unclear,000164.png
mark,14,25,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000164.png,אָמֵן אֹמֵר אֲנִי לָכֶם כִּי עוֹד לֹא אֶשְׁתֶּה מֵאוּטַּ הַגֶּפֶן עַד הַיּוֹם הַהוּא אֲשֶׁר בּוֹ אֶשְׁתֶּהוּ חָדָשׁ בְּמַלְכוּת אָבִי,,2,Verse 25: Word 'מֵאוּטַּ' unclear - may be 'מִפְּרִי' | Verse 25: Word sequence 'אֶשְׁתֶּהוּ' appears to have suffix but vowels unclear,000164.png
mark,14,27,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000164.png,וַיֹּאמֶר לָהֶם יֵשׁוּעַ כִּי כֻלְּכֶם תִּכָּשְׁלוּ בִי בַּלַּיְלָה יְהוָה כִּי־כָתוּב הַךְ אֶת־הָרוֹעֶה וְהַצֹּאן תְּפוּצֶינָה,,2,Verse 27: Word 'תִּכָּשְׁלוּ' dagesh unclear | Verse 27: Word 'תְּפוּצֶינָה' final syllable vowels unclear,000164.png
mark,14,28,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000164.png,אֲבָל אַחֲרֵי קוּמִי אֶקְדֵּם אֶתְכֶם בַּלִילֶה,,1,Verse 28: Word 'בַּלִילֶה' appears unclear - may be 'בַּגָּלִיל',000164.png
mark,14,29,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000164.png,וַיֹּאמֶר אָמַר לוֹ וְאַף־כָּל־כֻלָּם אֶשָּׁלוּ אַךְ אֲנִי לֹא־עָלְמָם לֹא אֵכָשֵׁל,,2,Verse 29: Word 'אֶשָּׁלוּ' unclear - may be different verb form | Verse 29: Sequence 'לֹא־עָלְמָם' very unclear,000164.png
mark,15,4,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000178.png,וּפִילָטוֹס שָׁב וַיִּשְׁאַל לוֹ לֵאמֹר הֲלֹא תַּעֲנֶה דָבָר רְאֵה כַּמָּה עֹוֹוֹת יָעִינוּ עָלֶיךָ,,1,"עֹוֹוֹת - unusual vowel pattern, possibly three consecutive Holam marks",000178.png
mark,15,15,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000180.png,וּפִילָטוֹס רָצָה לַעֲשׂוֹת לְרָצוֹן הָעָם כִּי־וַיִּתֵּן נִפְטָר אֶת־בַּר־אַבָּא וַיִּקַּח אֶת־יֵשׁוּעַ לִצְלֹב בִּשׁוֹטִים וּלִצְלוֹקֵב,,1,verse_15_final_word_unusual_spelling_לִצְלוֹקֵב,000180.png
mark,16,6,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000190.png,וְהוּא אָמֵר אֲלֵיהֶן אַל־תִּבָּעַתְנָה מְבַקְשׁוֹת אַתֶּן אֶת־יֵשׁוּעַ הַנָּצְרִי אֲשֶׁר תְּלָהוּהוּ הֵם הוּא אֵינְךְ בָּרָא נוֹהָה וְהַמָּקוֹם אֲשֶׁר שָׂמוּהוּ נִמְצָא,,1,The word sequence in verse 6 is complex and some nikud marks are difficult to distinguish with full certainty,000190.png
mark,16,7,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000190.png,אֲבָל לְכוּ וְנַאֲמַרְנָה לִתְלַמִידָיו אֲבָל לְכוּ וְנַאֲמַרְנָה לִתְלַמִידָיו כְּלִימְדִים בָּרָא נוֹהָה וְהַלָּךְ שָׁם תִּרְאוּ אֹתוֹ כַּאֲשֶׁר אֲמַר לָכֶם,,1,Verse 7 appears to have repetition which may be a printing artifact,000190.png
mark,16,9,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000190.png,וַיַּשְׁכֵּם יֵשׁוּעַ בְּאֶחָד בְּשַׁבַּת מֵרֵאשִׁית אֲשֶׁר שְׁבָעָת הַשֵּׁדִים וְהַגְדוֹלִית אֲשֶׁר מִמֶּנָּה יָצָא שִׁבְעָת שֵׁדִים,,1,Verse 9 has complex word structure that requires careful verification,000190.png
mark,16,10,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000192.png,וְאַחַר אֲשֶׁר שָׁלְחוּ אֲנִי מִדּוּעַ אֲנִי אָבֹא אֶפֶן אֲבִילֵם וּבַכְּתָמִים,,1,Verse 10: Several words are unclear due to image quality and complex Hutter typography,000192.png
mark,16,11,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000192.png,וְכַאֲשֶׁר שָׁבַעוּ וַהַמַּת בָּרָה הוּא לֹא רָאָה מִנָּם לֹא הֶאֱמִינוּ,,1,Verse 11: Complex typography makes some vowel points difficult to verify with certainty,000192.png
mark,16,15,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000192.png,וַיֹּאמֶר לָהֶם לְכוּ בְּכָל־הַעוֹלָם וְקִרְאוּ אֶת־בְּשׂוֹרָה בְּכָל־הַבְּרִיאָה,,1,Verse 15: Generally clear but some vowel points difficult to verify,000192.png
mark,16,17,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000192.png,וְאֹתוֹת אֲשֶׁר הַמַּאֲמִינִים אֱלֹהִים יְלַכוּ בִּשְׁמִי יִטְּאוּ שֵׁדִים בִּלְשׁוֹנוֹת חֲדָשׁוֹת יְדַבְּרוּ,,1,Verse 17: Several hollow letters difficult to distinguish; vowel points on some letters unclear,000192.png
thessalonians1,1,3,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/thessalonians1/000002.png,מְזַכְּרִים אֶת־מַעֲשֵׂה אֱמוּנַתְכֶם וְאֶת יְגִיעַת הָאַהֲבָה וְאֶת דָּמְיוֹן תִּקְוַת שִׁבְרַת אֲדוֹנֵינוּ שָׁעַע תוּשִׁיַּת לְבַב אֱלֹהִים אֲדוֹנֵינוּ,,1,Verse 3 contains difficult-to-read passages with potential variant spellings. 'דָּמְיוֹן' and following words may have alternate readings.,000002.png
thessalonians1,4,13,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/thessalonians1/000022.png,וְלֹא אֶבְחֹד מֵכֶם אַחַי עַל הַיְשֵׁנִים בֶּן הַנִּוְלָדִים לֹאסֹר בְּטְחוֹם תִתְרַחֲמִינוּ כְּבוּ וְשְׁאָרִים לַאֲשֶׁר לֹא יָשֵׁרוּ לָהֶם תִּשְׁבְרִית,,5,הַיְשֵׁנִים | הַנִּוְלָדִים | לֹאסֹר | תִתְרַחֲמִינוּ | כְּבוּ,000022.png
thessalonians1,4,16,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/thessalonians1/000022.png,כִּי הוּא הָאָדוֹן בַּקּוֹל מַלְאֵךְ רֹאשׁ בְּשׁוֹפַר הָאֵל וְאֱלֹהִים יֵרַד בְּמִטוֹם וְנִמְתִים וּנְמֵתִים יְקוּמוּ בָּרִאשׁוֹנָה,,4,בַּקּוֹל | רֹאשׁ | בְּמִטוֹם | וּנְמֵתִים,000022.png
thessalonians1,4,17,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/thessalonians1/000022.png,וְאַחֲרֵי כֵן אֲנַחְנוּ הֶחָיִּים וְהַנִּשְׁאָרִים יַדַי נִסַּחַל נִלְקַח בֶּעָנִים לִקְרֹאת אֲדֹנֵינוּ יְהֹוָה בָּאֲוִיר וּבְכָה תָמִיד נִהְיֶה עִם יְהֹוָה,,2,נִסַּחַל | נִלְקַח,000022.png
thessalonians1,5,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/thessalonians1/000026.png,וְנִשְׁאֵלִי מ אוֹתְנוּ מֵאַבְכֶּם אַחֵינוּ לְדַעַת אֶת־הַיְגֵעִים בֵּכֶם וְהַמְצַבִּים עֲלֵיכֶם בַּיּוָה וְנְלַמְּרִים אֵתְכֶם,,1,כַם in verse 12 - the word appears to be מֵאַבְכֶּם but the ink is unclear,000026.png
thessalonians1,5,28,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/thessalonians1/000030.png,חֲנוֹתֵנוּ אֲדֹנֵינוּ יֵשׁוּעַ הַמָּשִׁיחַ עִם פְּכֻלְּכֶם אָמֵן,,2,"חֲנוֹתֵנוּ - First word unclear, may be intended as חֶנְתּוֹ or חֶנְתַנוּ | פְּכֻלְּכֶם - Unusual form with prefix פְּ, may be עִמְּכֻלְּכֶם",000030.png
