book,chapter,verse,huggingface_image_link,current_text,corrected_text,uncertainty_count,uncertainties,images
revelation,14,17,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000090.png,וַיֵּצֵא מַלְאָךְ אֶחָד מִן הַהֵיכָל אֲשֶׁר בַּשָּׁמַיִם וְגַם לוֹ בְּיַד מַגָּל חָרוּץ,,2,Verse 17: Word אֶחָד vs אַחֵר - final letter unclear | Verse 17: Word בְּיַד - nikud verification needed,000090.png
revelation,18,3,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000110.png,כִּי־מִיֵּין חֲרוֹן וְעֹנַע הַשְׁקָה אֶת־כָּל הַגּוֹיִם וּמַלְכֵי אֶרֶץ נַתְלֵדוּ עִמָּהּ וְסֹחֲרֵי אֶרֶץ הָעֱשִׁירוּ מִכֹּחַ בְּעִינֻתֵי,,1,וְעֹנַע - second word may be וְזָנָה,000110.png
revelation,18,15,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000114.png,הַסֹּחֲרִים אֲשֶׁר עָשׁוּ בַמַּמְפֹת בְּרַחֲקַיִן יֵעָמְדוּ מֵרָחוֹק מִבְּכָה וְסֶפֶד,,3,Verse 12: Some letters are partially obscured due to printing quality | Verse 12: The word 'שַׁלְהֶבֶת' has unclear vocalization on the lamed | Verse 14: The word 'מְעַלֶּה' may have additional dagesh marks that are unclear,000114.png
revelation,20,7,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000130.png,וּבְאֲשֶׁר תֹּמַם אֵילֵ שָׁנִים נָתַן מִסְתֶּרֶת וַיָּבֹא לְהִוָּלֵד אַת חַיָּתוֹם כְּאֲבַע שְׁנֵים הָאֵל חִזּוּק וּמָגוּג לְהוֹצִיאֵם מְכוֹל הַגּוֹים בְּרֹב,,1,verse_7_complete_transcription_uncertain,000130.png
revelation,20,8,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000130.png,נֵיעַל עַל דְּחַב הָאָרֶץ יִסְבֹא אַת חַיְתוֹת הַקְּדוֹשִׁים וְאֶת־עִיר יְדִידָה,,1,verse_8_uncertain,000130.png
revelation,20,10,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000130.png,וְהַמַּבְלִיא הַמְבַלְלִים הַמְּעִיעָה אוֹתָם הֻשְׁלַךְ בְּאֵם אֵשׁ וְגָפְרִית אֲשֶׁר שֵׁם גַּם הַבֵּחַת נְבִיא שֶׁקֶר וְשָׁכַם וְיוֹם וְלַיְלָה לְעוֹלְמֵי עוֹלָמִים,,1,verse_10_complex_transcription,000130.png
romans,1,27,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000010.png,וְכָמוֹהֶן כֵּן הָאֲנָשִׁים עָזְבוּ אֶת־טֶבַע הַנָּשִׁים וּבָחֲמוֹ בְּתַעֲמֻדִּים אִישׁ אֶל־אִישׁ עֹשֵׂי תוֹעֲבוֹת פּוֹעֲלִים פָּעֳלֵי־רִשָּׁעָה גַּם נִכְלָאוּ גָם אֵת־שְׁבִיר מַעֲשֵׂיהֶם נִכְלָאִתָם נָבְלוּתָם בִּגְבוּרָתָם וּבִכְתָבִם לָקְחוּ,,1,verse_27_highly_complex_reconstruction,000010.png
romans,3,4,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000022.png,חָלִילָה יְהִי־רַתֵּה אֱמֶן וְכָל־הָאָדָם כּוֹב הוּא כְּמוֹ בִּכְתַב לְמַעַן תִּצְדַּק בִּדְבָרֶךָ תֻּזְכֶּה בְּשָׁבְטֶךָ,,1,"Word 4: First letter could be כ or ב (appears as כּוֹב, likely כּוֹב)",000022.png
romans,4,5,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000030.png,וַאֲשֶׁר אֵינוֹ פֹעֵל כִּי אָם מַאֲמִין (בְּלֵב) בַּאוֹתוֹ וּמַצְדִּיק לְטָע נֶחְשָׁב לוֹ אֱמוּנָתוֹ צְדָקָה,,1,Verse 5 contains parenthetical text '(בְּלֵב)' which appears to be editorial,000030.png
romans,5,21,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000044.png,לְמַעַן בָּאֱר כַּאֲשֶׁר מָלַךְ הַחַטָּאָה בְּמִיתָה כֹּל הַמְּלֵכֶת הַתּוֹחֲנֹת בְּיֵשׁוּעַ הַמָּטִּיחַ אֲדוֹנֵינוּ,,6,"Verse 19: 'לַה' - unclear if Lamed-Hei or other form; unclear vocalization | Verse 19: 'יִקְמוּ' - final verb unclear, possibly different root | Verse 20: 'תַּחְתּוֹ' - vocalization uncertain | Verse 20: 'וְהַחֲנִינָה' - final word unclear, possibly different form | Verse 21: 'בָּאֱר' - unusual form, uncertain reading | Verse 21: 'הַמָּטִּיחַ' - final word unclear, possibly 'הַמָּשִׁיחַ' (Messiah)",000044.png
romans,6,1,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000044.png,וּמָה נֹאמַר נַעֲמוֹד בַּחֲטָאָה אֲשֶׁר הָרֹתָּיִיה תִּתְהַדָּר,,1,"Verse 1: 'הָרֹתָּיִיה' - unclear form, possibly different vocalization",000044.png
romans,9,17,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000076.png,כִּי־אָמַר הַכָּתֻב לְפַרְעֹה וְאוּלַם בְּצִדְּךָ וְאַת תַשְׂמְתִּיךָ בַּעֲבוּר הוֹ אוֹת אֶת־תֶּכְהִי גְּלָעֲמָד סַפֵּר שָׁמִי בְּכָל הָאָרֶץ,,1,verse 17: complex multi-line layout with possible transcription variations in 'בַּעֲבוּר הוֹ אוֹת',000076.png
romans,9,19,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000076.png,וְאָמַר אֵלַי וּמָה עוֹדֵגוּ יוֹכִיחַ כִּי־בַּעֲצָתוֹ יִקְיָם,,1,verse 19: word spacing uncertain in 'עוֹדֵגוּ',000076.png
romans,9,20,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000076.png,לָכֵן מִי אַת הָאֱנוֹשׁ כִּי־תַעֲנֶה לֵאלֹהִים הֲיֹאמַר חֵמָר לְיֹצְרוֹ מָה זֶה הַעֲשָׂה הוּא אוֹמֵר לְאִין מִדָּה הַיּוֹלֵד וּלְאֵשָּׂה מִדְרַתְחִילִי,,1,"verse 20: complex layout spanning multiple lines, uncertain word boundaries in 'מִדְרַתְחִילִי'",000076.png
romans,11,22,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000092.png,וְרָאֵה אֵפוֹא אֶת־שֹׁבֶט גַּם אֶת־מֵאוֹס הָאֱלֹהִים בָּאַבְּתָ אֲשֶׁר נָפְלוּ אֶת־הַמֵּאוֹס וְעָלֶיךָ הֵיטִב אִם תֵּעָמֵד בְּטוֹב וְאִם לֹא גַּם אַת תִּכָּרֵת,,2,verse 22: 'שֹׁבֶט' uncertain - could be variant vocalization | verse 22: complex multi-word sequence - verify word boundaries,000092.png
romans,13,6,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000104.png,עַל־כֵּן גַּם תִּתְּלוּ אֶת־וּמַחְתֵּם כִּי עַבְדֵי אֱלֹהִים הֵמָּה וְעַל אֶת־מְכַסְּחִים,,1,וּמַחְתֵּם,000104.png
romans,15,3,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000114.png,כִּי גַּם הַמָּשִׁיחַ לֹא נָשָׂא אֶת־פְּנֵי־נַפְשׁוֹ כִּי אִם כְּמוֹ בַכְּתָב הוֹרֹפוֹת חוֹרְפֵי בַלָּלוּ עָלָי׃,,1,Verse 3: The word 'הוֹרֹפוֹת' is unclear - may be different vocalization,000114.png
romans,15,4,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000116.png,כִּי כָּל הַדְּבָרִים אֲשֶׁר נִכְתְּבוּ מִפָּנִים לְרַבּוֹת אֶל־לִמּוּדֵנוּ נִכְתְּבוּ אֲשֶׁר תִּהְיֶה תִּקְוָה וְתַנְחוּם וְהַנֶּחָם לָנוּ הַשְׁכְּבָרָה,,3,verse_4_word_'נִכְתְּבוּ'_first_occurrence_nikud_unclear | verse_4_word_'מִפָּנִים'_nikud_patach_vs_kamatz | verse_4_word_'הַשְׁכְּבָרָה'_final_word_unusual_form,000116.png
romans,15,5,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000116.png,וֵאלֹהֵי הַתִּקְוָה וְהַנֶּחָם יִתֵּן לָכֶם לִהְיוֹת בַּדַּת יִשּׁוּעַ הַמָּשִׁיחַ,,2,verse_5_word_'בַּדַּת'_dagesh_presence | verse_5_word_'יִשּׁוּעַ'_shin_vs_sin_dot_position,000116.png
romans,15,6,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000116.png,אֲשֶׁר בְּרוֹת אֶחַד וּבְפֶה אֶחַד תְּכַבְּדוּ אֶת־יְהוָֹה אֱלֹהֵי אָבִינוּ יִשּׁוּעַ הַמָּשִׁיחַ,,2,verse_6_word_'בְּרוֹת'_unclear_possibly_damaged | verse_6_word_'תְּכַבְּדוּ'_dagesh_in_bet,000116.png
romans,15,7,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000116.png,לָכֵן הִתְנַהֲגוּ אֶת־לִבְכֶם בְּרַב וְחֶן כַּאֲשֶׁר גַּם הַמָּשִׁיחַ לָקַח אֶת־שְׁבוּעוֹת נַפְשֶׁכֶם לִכְבוֹד אֱלֹהִים,,2,verse_7_word_'בְּרַב'_nikud_unclear | verse_7_word_'שְׁבוּעוֹת'_unusual_form,000116.png
romans,15,8,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000116.png,כִּי אֹמַר אָנִי כִּי יִשּׁוּעַ הַמָּשִׁיחַ הָיָה מְשָׁרֵת הַמּוֹלוֹת פְּעָבוּר אֱמֶת אֱלֹהִים לִקְיַם אֶת־שְׁבוּעוֹת נַפְשֶׁכֶם הָאָבוֹת,,2,verse_8_word_'הַמּוֹלוֹת'_dagesh_in_mem | verse_8_word_'פְּעָבוּר'_ayin_unclear,000116.png
romans,15,9,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000116.png,וַאֲשֶׁר יְכַבְּדוּ הַגּוֹיִם אֶת־אֱלֹהִים עַל־דְּבַר חֶסֶד כַּמּוֹ נִכְתַּב כֵּן־אוֹתְךָ אֵל־אוֹדֶה בַּגּוֹיִם וְלִשְׁמְךָ אֲזַמֵּרָה,,2,verse_9_word_'אֵל־אוֹדֶה'_makaf_connection | verse_9_word_'אֲזַמֵּרָה'_final_he_nikud,000116.png
romans,15,32,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000124.png,בְּטוּבְחַנִּי אָבוֹא אֲלֹהִים יְרוֹת לִי אֶל־אֱלֹהִים כִּרְצוֹן אֱלֹהִים יִרְוֶה בְּטוֹבָה בָהֵם גַּם עַמָּכֶם גַּם עִם רַבִּים גַּם עִם נַפְשִׁי,,1,verse 32 text appears potentially corrupted or unclear in several segments,000124.png
romans,16,18,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000128.png,כִּי הָאֲנָשִׁים כְּאֵלֶּה אֵינָם עֹבְדִים לַאֲדוֹנֵינוּ יֵשׁוּעַ הַמָּשִׁיחַ כִּי אִם־לְבִטְנָם וּבַלְּשָׁנִם וּבִבְרָכוֹת הַיָּפוֹת וּבַחֲרָדִים וּבִבְרָכוֹתָם בִּפְתֹּתִי אֶת־לְבוֹת נְתִימִים,,1,"נְתִימִים - final word unclear, possible alternate reading",000128.png
romans,16,19,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000130.png,כִּי־יִקָּהֲחַכְם בְּכֹּלָם חֲלָלָה וַדָּלָה וַחֲזַיִל עָלִ עֲלֵיכֶם בִּשְׂמַאְתָה אוּפִי לַהֱזַיתַכֶם חֲכָמִים לָטוֹבָה וּפְתָאִים לָדַּעַר,,3,Verse 19: First word group difficult to parse - possible יִקָּהֲחַכְם or similar | Multiple words have unclear word boundaries due to printing quality | Several vowel points are faint or ambiguous,000130.png
romans,16,20,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000130.png,וֵאלֹהֵי הַשָּׁלוֹם שַׁט רַעַ תַּחְשְׁטוּ תַּחַת רַגְלֵיכֶם בִּמְהֵרָה חִנַּת אֲדוֹנֵינוּ יֵשׁוּעַ הַמָּשִׁיחַ תְּהִי עִמָּכֶם,,2,"Verse 20: שַׁט רַעַ - second word possibly רָעָה or רַעַ | תַּחְשְׁטוּ - unusual form, possibly תַּחְשׁוּט or similar",000130.png
romans,16,21,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000130.png,שׁוֹאֵל לָכֶם לְשָׁלוֹם טִימוֹתֵיאוֹס עֲזַרְיִלְקִידִם וְסוֹן וְסוֹסִיסְטְרוֹס דּוֹן,,2,"Verse 21: עֲזַרְיִלְקִידִם - appears to be a proper name, possibly עֲזַרְיָה or similar compound | וְסוֹסִיסְטְרוֹס - proper name transcription uncertain",000130.png
romans,16,23,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000130.png,שׁוֹאֵל לָכֶם לְשָׁלוֹם גַּיאוֹס בַּעַל־מְלוֹנִי וְכָל־קְהִלַּת שָׁאוּל לָכֶם לְשָׁלוֹם אֶרַסְטוּס אֲשֶׁר עַד בֵּית הָעִיר וְקוּאַרְטוּס אָחִינוּ,,3,"Verse 23: גַּיאוֹס - proper name, vowels approximate | אֶרַסְטוּס - proper name transcription | וְקוּאַרְטוּס - proper name, vowel pattern uncertain",000130.png
romans,16,25,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/romans/000130.png,וְלוֹ אֲשֶׁר יוּבַל לְהוֹעֵיל אַתְכֶם בַּשְׂדַדְתִּי יְקַדְּאַת יֵשׁוּעַ הַמָּשִׁיחַ לְגִלְיִי חֱסַד נְמַסְתַּר מֵעוֹלָם עַד חַיֵּים מֵהָרָה,,4,Verse 25: Multiple words unclear due to print quality | בַּשְׂדַדְתִּי - possibly בְּשַׂדָּתִי or similar | יְקַדְּאַת - possibly different vocalization | נְמַסְתַּר - vowel pattern uncertain,000130.png
